time,event,membership_category,feedback_negative,points_in_wallet,avg_transaction_value,avg_frequency_login_days,past_complaint,gender,region_category,age
730,1,Basic Membership,1,606.14,35861.63,10.0,1,M,Town,24.0
389,1,Basic Membership,1,701.25,1373.37,18.0,1,M,Town,52.0
1013,1,No Membership,1,649.39,18187.36,22.0,0,M,,41.0
228,1,Basic Membership,1,607.94,20524.15,18.0,0,M,City,30.0
470,1,Basic Membership,1,1251.2212778330106,4066.4,9.0,1,M,,21.0
545,1,No Membership,1,619.02,8740.15,13.0,0,F,Town,30.0
940,0,Premium Membership,0,775.73,39261.21,19.0,0,M,City,40.0
563,1,Gold Membership,1,640.3,18022.24,18.0,0,M,,40.0
695,0,Platinum Membership,0,762.46,62163.7,,1,F,Town,25.0
401,0,Platinum Membership,1,989.1275009170248,36163.9,8.0,1,M,,19.0
717,0,Gold Membership,1,752.87,17001.41,17.0,1,F,City,15.0
930,1,Basic Membership,1,914.7064836278008,40036.88,23.0,1,M,City,26.0
289,0,Platinum Membership,0,709.33,42924.6,13.0,0,F,Village,50.0
48,1,No Membership,1,671.65,47376.04,,0,F,Town,24.0
804,1,No Membership,1,434.3564370742347,46014.99,,0,F,Town,43.0
74,0,Platinum Membership,0,734.83,57195.41,9.0,1,F,Village,60.0
261,0,Platinum Membership,1,755.36,15515.22,19.0,0,M,Village,62.0
144,1,Silver Membership,1,611.49,40947.59,,0,M,City,32.0
161,1,No Membership,1,659.42,29408.59,39.95439009993302,0,M,City,37.0
493,0,Premium Membership,1,700.58,11367.41,,1,M,Town,30.0
679,1,No Membership,1,390.5053204875797,45143.54,,1,M,City,63.0
676,1,Gold Membership,1,620.38,42695.03,13.0,1,F,Town,46.0
1034,1,Basic Membership,1,911.9457756228448,834.11,13.0,0,F,City,49.0
806,1,No Membership,1,563.72,9890.59,,0,F,Town,37.0
853,1,Basic Membership,1,670.71,27897.55,23.0,0,F,Town,41.0
807,0,Premium Membership,1,777.14,45820.58,9.0,0,M,City,29.0
756,1,Gold Membership,1,624.48,1778.52,,1,M,,56.0
828,0,Premium Membership,1,776.73,36751.28,22.0,1,M,City,29.0
592,0,Gold Membership,1,753.35,42276.13,9.0,1,M,Town,25.0
851,0,Gold Membership,0,769.04,83799.33,4.0,1,M,Village,45.0
539,1,Basic Membership,1,404.32323593178825,6655.83,6.0,0,F,Town,60.0
464,1,Silver Membership,1,665.38,15583.31,5.0,0,M,Town,59.0
720,0,Platinum Membership,1,776.81,22690.99,48.60961229813299,0,M,Town,48.0
597,1,No Membership,1,676.58,17270.27,21.0,1,F,,57.0
944,1,Basic Membership,1,,7964.19,21.0,0,M,,45.0
1012,0,Silver Membership,1,773.23,40364.25,29.0,1,F,City,45.0
152,1,Basic Membership,1,502.77,32889.31,5.0,0,M,Town,43.0
680,1,No Membership,1,638.21,15791.8,5.0,0,M,Town,39.0
1059,1,Basic Membership,1,573.67,43172.47,26.0,0,M,City,12.0
134,1,Basic Membership,1,677.26,24122.19,53.682260752260795,0,F,City,22.0
814,1,Silver Membership,1,689.79,23755.26,21.0,0,F,City,32.0
749,1,No Membership,1,1166.0090958255023,4885.53,26.0,0,F,Town,11.0
770,1,No Membership,1,,42635.36,28.0,1,M,Town,47.0
1058,1,No Membership,1,94.16521240490864,39271.1,29.0,1,F,City,38.0
267,0,Platinum Membership,0,724.17,91097.36,15.0,1,M,City,17.0
1052,0,Gold Membership,1,723.59,9525.28,9.0,0,M,Town,52.0
527,0,Gold Membership,1,1112.2169050184866,44463.3,15.0,0,M,City,59.0
633,0,Gold Membership,0,97.7535686312388,36994.39,,1,M,Town,37.0
46,1,Basic Membership,1,525.32,38999.91,11.0,0,F,City,41.0
905,0,Gold Membership,0,845.51,34636.78,16.0,0,M,Town,53.0
223,1,Basic Membership,1,622.13,19559.29,6.0,1,M,Town,11.0
337,0,Silver Membership,0,774.49,62038.37,4.0,0,M,Town,13.0
975,1,Silver Membership,1,619.61,5866.85,28.0,1,F,Town,31.0
646,1,Gold Membership,1,671.33,46648.83,12.0,1,F,City,36.0
56,1,Silver Membership,1,691.09,42812.05,21.0,0,F,,58.0
806,0,Gold Membership,0,846.66,7628.65,17.0,0,F,Village,22.0
881,1,Silver Membership,1,1257.137090085856,18070.16,17.0,0,F,Town,63.0
470,0,Platinum Membership,1,530.084317769294,1342.5,28.0,0,M,,34.0
723,0,Gold Membership,0,834.66,70157.04,,0,F,Town,41.0
193,1,Gold Membership,1,,30004.24,10.0,1,M,Town,27.0
786,0,Premium Membership,0,757.85,33117.83,8.0,1,F,,48.0
486,0,Gold Membership,1,748.87,9263.23,23.0,0,F,City,37.0
581,0,Premium Membership,0,787.61,61048.95,9.0,0,F,Town,18.0
1016,1,No Membership,1,706.24,49080.14,13.0,1,F,Village,31.0
897,1,Basic Membership,1,239.77701495064343,37716.58,8.0,0,M,City,11.0
14,1,No Membership,1,608.04,47202.96,22.0,1,M,Town,31.0
91,0,Premium Membership,1,710.69,40050.37,14.0,1,F,Village,14.0
27,0,Platinum Membership,1,,14384.65,21.0,1,M,City,29.0
446,0,Premium Membership,1,785.83,29923.67,19.0,1,F,City,51.0
880,0,Premium Membership,0,,35430.35,17.0,1,M,City,53.0
898,1,Basic Membership,1,571.05,36505.12,29.0,1,M,Town,37.0
638,0,Gold Membership,1,754.92,17098.07,6.0,1,F,City,25.0
233,0,Silver Membership,1,1056.1506083224442,11557.22,10.0,0,F,City,56.0
1012,0,Gold Membership,1,781.07,15090.47,14.0,1,M,,15.0
80,0,Silver Membership,0,773.16,62076.09,13.0,0,F,Town,46.0
92,0,Platinum Membership,1,,45514.09,17.0,0,F,Village,53.0
368,1,Basic Membership,1,624.51,43787.93,26.0,1,F,Village,19.0
1088,1,No Membership,1,672.96,33806.14,18.0,1,F,City,46.0
1008,0,Silver Membership,1,773.43,25548.72,9.0,0,F,City,59.0
565,0,Silver Membership,1,774.62,34359.0,18.0,1,F,Town,39.0
634,0,Gold Membership,1,748.15,49991.54,23.0,1,M,,56.0
1067,1,No Membership,1,575.65,28742.86,5.0,0,F,City,54.0
928,0,Silver Membership,1,759.65,2224.16,10.0,0,F,Town,55.0
14,0,Premium Membership,1,292.10764633197533,12290.49,16.0,1,F,Town,13.0
584,1,No Membership,1,617.88,18800.32,17.0,0,M,City,14.0
223,1,No Membership,1,652.61,13633.26,5.0,1,M,Village,58.0
617,0,Premium Membership,0,834.26,16883.47,10.0,1,M,Village,51.0
362,1,No Membership,1,647.37,26813.26,7.0,1,F,Village,33.0
680,1,No Membership,1,594.39,20638.7,11.0,1,F,City,33.0
271,1,No Membership,1,885.1745339898982,47576.77,12.0,0,M,Town,26.0
814,1,Silver Membership,1,654.67,6412.4,17.0,1,M,Village,39.0
163,1,Silver Membership,1,237.7814398341596,36144.39,27.0,0,M,Town,44.0
713,1,No Membership,1,1411.9346203702105,46131.9,22.0,1,M,,38.0
902,1,Gold Membership,1,610.13,11040.73,13.0,1,M,City,60.0
204,1,Basic Membership,1,926.752046411906,34228.93,25.0,0,F,,29.0
814,0,Premium Membership,1,720.09,28380.68,26.0,0,F,Town,43.0
552,1,No Membership,1,714.88,35998.83,19.0,0,M,Town,34.0
792,0,Platinum Membership,1,1234.6387335672234,30411.17,,0,M,Town,58.0
775,1,No Membership,1,856.5550499622299,6886.78,7.0,1,F,Town,18.0
585,0,Platinum Membership,1,202.16563894684876,36156.84,,0,F,Village,50.0
571,1,No Membership,1,985.0075616387284,13038.07,26.0,0,F,Town,40.0
669,1,Basic Membership,1,,46864.33,18.0,1,F,Town,52.0
23,1,Basic Membership,1,634.84,14954.47,12.0,1,M,Village,21.0
855,1,No Membership,1,,32742.84,14.0,0,F,City,22.0
833,0,Platinum Membership,0,823.14,19643.26,11.0,0,F,City,14.0
191,1,No Membership,1,571.5,27066.17,26.0,0,F,Town,32.0
709,1,Silver Membership,1,620.69,7870.01,15.0,0,M,City,24.0
251,0,Platinum Membership,1,791.14,40532.43,21.0,0,M,Town,58.0
194,0,Gold Membership,1,,44811.68,11.0,1,M,City,60.0
697,0,Premium Membership,1,722.34,15014.56,19.0,1,F,Town,14.0
1020,1,No Membership,1,1580.0747113257942,11442.85,10.0,1,F,,32.0
727,0,Premium Membership,0,780.11,4594.88,11.0,0,M,City,14.0
607,1,Basic Membership,1,641.06,31280.07,29.0,0,F,City,17.0
142,1,Silver Membership,1,945.995705618516,28610.13,6.0,0,F,Village,13.0
89,0,Silver Membership,1,795.93,47199.71,16.0,1,M,Town,50.0
938,0,Silver Membership,0,746.11,7053.12,,0,F,,13.0
757,1,Silver Membership,1,702.25,38901.78,24.0,0,M,Town,53.0
1043,1,No Membership,1,939.5292664358008,14956.5,,0,M,Town,57.0
309,0,Silver Membership,1,752.87,37277.5,,1,F,City,53.0
497,1,No Membership,1,629.26,32146.62,20.0,1,M,Village,17.0
980,0,Gold Membership,0,792.37,18538.49,18.0,0,F,Village,39.0
836,0,Silver Membership,0,701.06,66655.68,19.0,0,M,Village,15.0
7,0,Premium Membership,0,847.48,62200.86,8.0,0,F,Town,51.0
683,1,No Membership,1,965.0261550970648,14322.53,13.0,1,M,Village,34.0
707,1,Basic Membership,1,518.51,15732.1,8.0,0,M,City,19.0
832,1,Basic Membership,1,673.02,18400.66,17.0,1,F,,55.0
687,0,Premium Membership,0,704.75,48087.44,9.0,1,F,Town,42.0
887,1,Basic Membership,1,,46510.13,39.63648100816363,0,M,Village,31.0
392,1,Basic Membership,1,1084.756602451519,28446.58,14.0,0,M,,43.0
303,0,Premium Membership,1,774.67,27896.9,11.0,1,F,Village,26.0
272,1,No Membership,1,520.75,15517.44,9.0,1,M,Town,58.0
716,1,Silver Membership,1,,22292.62,10.0,0,M,City,29.0
67,0,Gold Membership,1,744.75,9797.84,14.0,0,F,City,41.0
1045,1,Silver Membership,1,614.27,8538.76,,1,M,Town,55.0
187,1,Basic Membership,1,613.88,20386.77,,1,F,Town,47.0
342,1,Basic Membership,1,535.29,37238.66,25.0,1,M,Village,25.0
463,1,No Membership,1,670.58,47504.56,23.0,0,M,City,16.0
663,1,Silver Membership,1,668.99,20517.9,16.0,1,M,Town,25.0
343,1,Basic Membership,1,940.9037128857472,32906.98,17.0,0,F,City,32.0
494,0,Platinum Membership,1,737.72,3730.32,17.0,0,F,,32.0
245,1,Basic Membership,1,,22215.56,18.0,0,M,,59.0
617,1,Basic Membership,1,555.4,13782.14,28.0,0,M,City,50.0
331,0,Platinum Membership,0,845.31,72693.17,3.0,1,F,Town,47.0
511,1,Basic Membership,1,,10845.08,13.0,1,M,Town,45.0
884,0,Gold Membership,1,758.57,23977.9,12.0,0,M,Town,43.0
184,1,Silver Membership,1,683.17,48572.7,6.0,1,M,Village,56.0
424,0,Gold Membership,1,,42624.64,22.0,1,F,Town,55.0
345,0,Gold Membership,0,775.29,39581.95,8.0,1,M,City,22.0
817,0,Platinum Membership,0,,9253.23,19.0,1,M,Town,51.0
536,1,No Membership,1,585.11,33352.34,21.0,1,F,Village,19.0
1014,1,No Membership,1,626.95,17950.4,24.0,1,M,City,24.0
895,1,No Membership,1,600.89,28870.1,6.0,1,M,Town,39.0
251,0,Silver Membership,1,745.51,26558.95,7.0,0,M,,19.0
771,1,No Membership,1,560.15,23978.24,6.0,0,M,Village,16.0
929,0,Gold Membership,1,712.48,38298.99,,0,M,Town,49.0
806,1,No Membership,1,87.32979939129484,9940.74,43.3538644000013,1,F,City,23.0
775,1,No Membership,1,613.48,24529.84,17.0,1,M,Town,58.0
218,0,Gold Membership,0,809.74,16688.94,5.0,1,F,Village,32.0
969,0,Premium Membership,1,717.55,7037.99,1.2337975556846423,1,M,City,45.0
431,1,Basic Membership,1,699.23,48097.62,25.0,0,F,,38.0
1041,0,Silver Membership,1,1245.699082494284,41721.45,28.0,1,M,City,56.0
1039,1,Gold Membership,1,,9273.35,15.0,0,F,City,18.0
1022,1,Gold Membership,1,655.5,19347.09,28.0,0,F,Village,17.0
676,1,No Membership,1,629.87,13882.84,20.0,0,M,Town,51.0
144,0,Platinum Membership,1,,831.64,26.0,1,M,Town,36.0
900,1,No Membership,1,663.51,28957.14,5.0,0,F,Town,22.0
834,1,Gold Membership,1,,29785.2,9.0,0,F,Town,37.0
365,0,Platinum Membership,1,328.4660285757261,38590.91,9.0,1,M,,60.0
1065,0,Gold Membership,1,764.24,40159.85,,0,M,Village,62.0
26,0,Platinum Membership,0,811.08,86392.02,,0,M,Town,35.0
725,0,Platinum Membership,1,754.62,9090.53,9.0,0,M,City,36.0
135,0,Gold Membership,1,720.44,40498.5,13.0,0,M,Town,13.0
989,0,Gold Membership,1,737.23,31636.26,24.0,1,F,City,40.0
438,1,Gold Membership,1,702.1,17490.38,7.0,1,M,City,50.0
294,1,No Membership,1,713.43,10377.03,6.0,0,F,City,58.0
540,0,Silver Membership,1,760.74,44558.99,12.0,1,F,Town,59.0
944,0,Platinum Membership,0,,97637.25,8.0,0,F,City,12.0
345,1,Basic Membership,1,637.43,47575.41,12.0,1,F,Village,49.0
800,1,Basic Membership,1,,4411.5,6.0,1,F,Village,56.0
762,0,Premium Membership,1,766.44,11780.24,25.0,0,M,Town,38.0
268,1,No Membership,1,500.15,1909.95,15.0,1,M,City,20.0
861,1,Basic Membership,1,1105.00439458336,28297.61,53.15301710795774,1,M,City,26.0
676,1,No Membership,1,615.51,36250.4,27.0,0,M,Village,24.0
193,0,Gold Membership,1,777.75,15689.82,4.239900908645058,1,F,City,36.0
604,0,Platinum Membership,0,833.29,23491.36,16.0,0,F,City,28.0
996,0,Platinum Membership,0,1134.6133805257489,36518.8,4.0,0,M,City,11.0
247,1,Basic Membership,1,668.67,42565.84,8.0,1,F,City,40.0
651,0,Gold Membership,1,738.03,42286.71,13.0,0,M,,42.0
269,1,No Membership,1,694.18,2464.62,11.0,0,F,Town,10.0
175,0,Gold Membership,1,720.45,18250.66,7.0,1,F,Town,46.0
770,1,Silver Membership,1,633.71,23331.14,29.0,1,M,City,40.0
379,1,Basic Membership,1,541.78,49918.33,5.0,0,F,City,39.0
914,0,Premium Membership,1,712.54,18709.23,,0,F,Town,57.0
565,0,Silver Membership,1,710.73,29051.79,22.0,1,M,City,48.0
145,1,No Membership,1,657.75,34375.7,13.0,1,M,,11.0
259,0,Silver Membership,0,721.61,97467.09,4.0,1,F,City,27.0
1026,1,No Membership,1,656.15,49011.6,12.0,0,F,,20.0
475,1,Basic Membership,1,655.18,38952.98,12.0,0,M,,22.0
943,1,No Membership,1,654.71,41220.43,13.0,1,M,,28.0
825,1,Gold Membership,1,699.14,9010.14,12.0,1,M,Town,13.0
997,0,Premium Membership,0,1050.7162209915437,37271.41,10.0,1,M,Village,14.0
703,0,Silver Membership,0,765.16,21537.54,17.0,0,F,City,18.0
495,0,Platinum Membership,1,737.44,30128.85,6.0,1,F,Town,30.0
1052,0,Platinum Membership,1,709.03,34257.76,,1,M,City,29.0
584,0,Premium Membership,1,777.91,10179.39,20.0,0,M,Town,51.0
225,1,No Membership,1,813.2119169795668,41245.43,29.0,1,F,Town,28.0
861,1,No Membership,1,631.84,42599.13,,1,F,City,54.0
70,1,Gold Membership,1,,42090.86,8.0,1,M,Town,31.0
91,0,Platinum Membership,1,778.19,34274.59,11.0,0,F,,53.0
667,0,Platinum Membership,1,783.42,18657.24,15.0,1,F,City,20.0
846,1,No Membership,1,642.14,16315.99,21.0,1,M,City,48.0
750,0,Silver Membership,1,352.6097738079325,9894.65,23.0,0,F,City,46.0
411,1,Basic Membership,1,626.94,17031.3,31.48239211037361,1,M,Town,34.0
816,1,Basic Membership,1,519.47,34589.41,13.0,0,F,Town,30.0
911,0,Gold Membership,1,790.92,5246.29,17.0,0,F,Town,14.0
52,1,Basic Membership,1,654.99,40933.04,11.0,1,M,City,15.0
971,1,Basic Membership,1,613.33,11959.54,,0,F,City,21.0
924,0,Premium Membership,1,1090.8791548090337,5432.49,10.0,0,M,Town,33.0
417,0,Silver Membership,1,767.98,7288.44,,0,F,Town,40.0
1016,0,Premium Membership,0,742.16,94179.94,5.0,1,F,City,18.0
540,0,Premium Membership,0,,31599.16,,0,F,City,28.0
103,1,Basic Membership,1,524.77,12703.09,24.0,0,F,,21.0
245,1,No Membership,1,627.26,17434.51,17.0,1,M,,58.0
632,0,Premium Membership,0,847.65,5059.28,1.0,0,M,City,20.0
48,1,Silver Membership,1,,26666.68,17.0,1,M,City,20.0
485,1,Basic Membership,1,678.17,15194.39,10.0,1,F,Town,36.0
764,0,Premium Membership,0,840.88,14421.78,16.0,1,M,Town,51.0
57,1,No Membership,1,,47755.78,24.0,1,F,,60.0
598,0,Silver Membership,1,799.77,12808.73,6.0,1,F,,40.0
1010,0,Platinum Membership,0,762.1,34759.57,16.0,1,M,Town,12.0
767,0,Silver Membership,1,357.7664774868927,32814.81,14.0,0,M,Town,11.0
239,1,Gold Membership,1,627.16,20124.9,27.0,1,M,Village,18.0
157,1,No Membership,1,121.24495216344404,18058.69,19.0,1,M,Town,36.0
157,1,Basic Membership,1,698.61,32054.85,15.0,0,F,Village,16.0
411,0,Platinum Membership,0,823.71,86986.8,15.0,0,M,Town,25.0
381,1,No Membership,1,535.55,25264.54,13.0,1,M,Town,45.0
1092,0,Gold Membership,0,,89041.3,17.0,1,M,Town,32.0
270,0,Platinum Membership,0,848.7,43402.89,3.0,0,M,City,53.0
587,0,Platinum Membership,1,709.58,40127.32,12.0,1,M,City,43.0
1094,0,Premium Membership,1,719.3,8137.7,14.0,0,F,Town,51.0
935,1,No Membership,1,673.81,19578.44,23.0,1,F,City,29.0
165,1,Basic Membership,1,540.25,38061.97,27.0,0,F,,52.0
311,0,Platinum Membership,0,809.48,10972.17,9.0,0,F,Town,63.0
62,0,Silver Membership,1,781.55,47130.26,29.0,1,F,Town,27.0
655,0,Silver Membership,1,797.81,18259.91,18.0,0,F,Village,60.0
21,0,Premium Membership,1,726.31,20592.22,27.0,0,M,City,48.0
1039,0,Premium Membership,1,793.03,14412.8,10.0,1,M,City,21.0
657,0,Platinum Membership,0,708.16,38554.74,4.0,1,M,Town,43.0
911,1,Silver Membership,1,677.96,9624.75,33.958940500874675,1,M,City,25.0
153,1,Gold Membership,1,675.1,17004.03,20.0,0,M,Town,11.0
879,0,Premium Membership,1,793.62,13961.03,9.0,0,F,,23.0
1061,1,Silver Membership,1,607.99,31157.49,29.0,0,F,Town,60.0
64,1,No Membership,1,687.09,42577.62,16.0,1,M,City,37.0
840,1,No Membership,1,977.9850526041556,10467.78,22.0,0,F,City,21.0
40,0,Premium Membership,0,743.5,65635.33,6.0,1,M,City,48.0
386,1,Basic Membership,1,182.08034386690903,40657.24,8.0,1,M,City,50.0
46,0,Premium Membership,1,767.6,21873.56,23.0,0,F,Village,44.0
382,0,Gold Membership,0,816.85,8499.55,13.0,0,F,Town,52.0
875,1,Gold Membership,1,697.34,20366.14,29.0,1,M,Village,44.0
851,0,Gold Membership,1,732.22,17959.21,,0,M,City,38.0
885,1,Basic Membership,1,599.21,15124.04,7.0,1,F,Town,59.0
384,1,Silver Membership,1,617.2,27836.9,12.0,1,M,City,12.0
157,0,Platinum Membership,1,700.89,47229.8,10.0,0,M,,50.0
343,0,Silver Membership,1,,10473.15,16.0,0,F,Town,40.0
269,1,No Membership,1,707.15,29136.83,5.0,1,F,Town,19.0
621,1,Silver Membership,1,653.9,12297.07,13.0,0,F,City,50.0
800,0,Platinum Membership,1,731.0,38429.57,26.0,1,M,City,20.0
194,1,Basic Membership,1,626.32,8466.84,27.0,1,F,Village,45.0
356,1,Silver Membership,1,,49853.52,12.0,1,M,City,45.0
909,0,Platinum Membership,0,,88600.97,5.0,0,F,,13.0
536,0,Platinum Membership,1,765.58,35668.87,46.432327550382254,0,M,City,38.0
54,1,No Membership,1,619.46,30108.3,11.0,0,M,Town,37.0
555,0,Silver Membership,1,761.33,30713.72,,0,M,City,13.0
14,0,Platinum Membership,0,710.22,11543.11,,0,M,Town,37.0
1093,0,Platinum Membership,1,751.04,14011.74,20.0,0,F,Village,26.0
536,1,Silver Membership,1,1150.6332458270936,5235.37,19.0,0,F,,16.0
867,0,Premium Membership,0,796.73,15545.59,19.0,0,F,Town,58.0
1081,1,Basic Membership,1,,35990.67,5.0,0,M,Village,49.0
642,1,Basic Membership,1,508.81,14535.36,12.0,0,M,Town,40.0
1037,0,Premium Membership,1,376.1008262623836,40972.7,52.16060017384382,1,M,Town,58.0
88,0,Platinum Membership,1,780.7,45054.72,5.0,0,F,Town,32.0
558,1,No Membership,1,668.87,6631.65,10.0,1,M,Town,46.0
76,0,Silver Membership,0,701.97,66877.23,1.0,0,M,,35.0
161,1,No Membership,1,567.42,19503.15,,1,M,Town,56.0
22,0,Silver Membership,1,745.56,897.74,19.0,0,M,,27.0
880,0,Platinum Membership,0,764.02,29650.2,4.0,1,F,City,28.0
406,0,Premium Membership,0,842.48,59837.43,5.0,1,M,Village,33.0
613,0,Platinum Membership,1,749.6,36091.97,23.0,1,F,Village,52.0
775,1,Basic Membership,1,504.01,30828.13,13.0,1,F,Town,38.0
303,1,No Membership,1,612.12,1291.66,9.0,1,M,Town,18.0
518,0,Gold Membership,0,759.53,40129.38,17.0,0,M,Town,26.0
120,1,No Membership,1,565.06,32685.38,24.0,1,F,Town,58.0
1072,0,Premium Membership,0,848.44,82532.9,7.0,0,F,Village,25.0
897,1,Gold Membership,1,662.2,21796.01,28.0,1,F,City,61.0
104,1,Basic Membership,1,714.7,18063.79,5.0,1,M,City,34.0
461,1,Silver Membership,1,708.25,5400.48,28.0,1,F,,54.0
384,1,Basic Membership,1,534.28,45614.95,19.0,0,F,Town,51.0
1022,1,No Membership,1,699.19,14632.35,6.0,0,M,,19.0
695,1,No Membership,1,630.49,23623.87,15.0,1,F,City,59.0
21,1,Basic Membership,1,545.3,44656.79,,0,M,Town,11.0
653,1,No Membership,1,674.91,2510.51,26.0,0,F,City,61.0
756,0,Platinum Membership,1,756.06,8743.74,10.0,1,M,Village,49.0
628,0,Platinum Membership,1,790.69,38952.95,26.0,0,M,Village,23.0
1026,1,Basic Membership,1,85.98077274673994,7718.63,8.0,1,M,City,62.0
1002,0,Silver Membership,0,745.14,70019.45,1.0,1,F,City,30.0
485,0,Platinum Membership,1,724.13,49414.37,24.0,1,F,Village,59.0
540,1,Basic Membership,1,660.46,26853.25,14.0,0,F,Town,45.0
92,0,Silver Membership,1,790.82,11420.79,9.0,0,F,Town,47.0
277,1,Basic Membership,1,678.49,20734.99,18.0,0,M,Town,31.0
216,0,Silver Membership,1,730.25,46649.95,40.60196525026183,1,F,City,26.0
753,1,No Membership,1,613.13,5253.15,44.9839758036154,0,M,City,47.0
237,0,Premium Membership,0,768.63,38419.03,11.0,1,M,City,57.0
601,0,Platinum Membership,0,752.94,81460.21,4.0,1,F,Town,15.0
730,1,No Membership,1,285.48502091549256,45794.72,32.92979253382006,0,M,City,62.0
852,0,Silver Membership,0,775.23,3243.13,8.0,0,M,Town,54.0
339,1,Silver Membership,1,718.18,16040.51,24.0,0,M,City,49.0
1049,1,No Membership,1,,32732.64,27.0,1,M,Town,40.0
1008,1,Silver Membership,1,655.97,4193.83,12.0,0,F,City,47.0
575,1,No Membership,1,685.6,2497.51,,1,F,Town,41.0
170,1,Gold Membership,1,,28058.03,27.0,0,M,City,46.0
64,1,Basic Membership,1,584.34,23539.64,,1,F,Village,21.0
986,1,Gold Membership,1,,2455.97,9.0,0,F,City,23.0
231,1,No Membership,1,1052.629655201068,13849.29,29.57142744906174,0,F,City,44.0
712,0,Gold Membership,0,795.22,95104.5,13.0,0,F,City,45.0
922,0,Gold Membership,1,1335.8982631236204,1780.9,21.0,1,F,Town,16.0
878,1,Gold Membership,1,635.04,48625.96,15.0,0,M,,21.0
355,1,No Membership,1,648.27,20775.23,10.0,1,M,,53.0
372,1,No Membership,1,1060.91742988614,44246.21,29.0,0,F,City,12.0
155,0,Silver Membership,0,1307.080275662213,84757.38,11.0,1,M,Village,16.0
39,0,Gold Membership,1,1074.684096168798,33130.12,14.0,0,F,,48.0
159,1,Basic Membership,1,347.06099944104227,6551.77,25.0,0,F,Town,11.0
966,1,No Membership,1,693.24,39025.25,8.0,0,M,Town,37.0
341,0,Silver Membership,1,722.88,9671.72,19.0,1,M,City,49.0
248,0,Premium Membership,1,725.86,19878.39,11.0,1,F,,48.0
109,0,Premium Membership,1,702.6,38645.35,29.0,0,F,Town,36.0
186,1,Gold Membership,1,,43570.75,18.0,1,M,City,49.0
819,1,Gold Membership,1,681.05,28013.01,28.0,1,M,Village,62.0
827,1,Basic Membership,1,527.71,35711.89,7.0,1,M,City,58.0
319,1,Basic Membership,1,846.9343916650787,12009.21,21.0,1,M,,35.0
295,0,Gold Membership,1,709.13,36531.93,29.0,0,F,Town,27.0
641,1,Basic Membership,1,626.51,6144.02,10.0,1,F,City,58.0
473,0,Silver Membership,1,717.14,12961.31,18.0,1,M,Town,63.0
991,0,Premium Membership,0,783.42,62540.92,1.0,0,M,Town,26.0
124,0,Premium Membership,1,781.0,37071.71,9.0,1,F,Town,41.0
172,1,No Membership,1,,26084.14,6.0,1,F,Town,64.0
1051,1,Gold Membership,1,706.48,16986.76,13.0,0,M,City,17.0
15,1,No Membership,1,701.52,13174.37,6.0,1,F,Town,43.0
602,1,No Membership,1,622.34,4209.97,26.0,1,M,City,21.0
1086,1,Gold Membership,1,698.7,40849.42,20.0,0,F,City,60.0
506,0,Gold Membership,1,785.97,39877.99,0.132287549054574,0,M,Town,53.0
903,0,Platinum Membership,1,762.53,37576.42,21.0,1,F,City,23.0
113,1,No Membership,1,608.45,20752.59,,1,F,City,25.0
856,1,Basic Membership,1,684.13,37122.47,26.0,1,F,Town,61.0
287,0,Silver Membership,1,300.64493700991056,5309.7,27.0,0,M,Town,14.0
742,0,Silver Membership,1,788.62,14114.73,9.0,0,M,City,60.0
710,1,Silver Membership,1,630.1,939.84,21.0,1,F,Town,59.0
246,0,Premium Membership,0,830.63,59702.69,14.0,1,M,Village,17.0
434,0,Gold Membership,1,991.6121265793868,21568.96,5.0,0,F,City,64.0
211,1,Basic Membership,1,540.59,49572.23,18.0,0,F,City,51.0
711,1,Gold Membership,1,144.06338060974448,31032.14,23.0,0,F,City,31.0
991,1,Basic Membership,1,1064.8592149458573,19552.41,28.0,0,M,City,45.0
